slug,name,roaster,rating,review_date,aroma,acid_or_milk,body,flavor,type_with_milk,roast_dark,roast_light,roast_medium,roast_medium_dark,roast_medium_light,roast_very_dark,roast_nan,region_africa_arabia,region_caribbean,region_central_america,region_hawaii,region_asia_pacific,region_south_america,type_espresso,type_organic,type_fair_trade,type_decaffeinated,type_pod_capsule,type_blend,type_estate,location,origin,roast,est_price,agtron,acid,aftertaste,with_milk,normalized_rating,origin_derived,review_year,review_month,popularity_tier
black-bar-espresso,Black Bar Espresso,Black Bar Cafe,93.0,2012-02-01,9.0,9.0,8.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Taipei City, Taiwan",Not disclosed.,Medium,NT$500/16 ounces,51/60,,8.0,9.0,8.875,Not disclosed.,2012,February,Highly Popular
original-blend-7,Original Blend,Dunkin' Donuts,85.0,2012-02-01,7.0,7.0,7.0,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Canton, Massachusetts",Not disclosed.,Medium-Light,$10.39/12 ounces,51/75,7.0,7.0,,6.625,Not disclosed.,2012,February,Moderately Popular
veranda-blend,Veranda Blend,Starbucks Coffee,85.0,2012-02-01,7.0,7.0,7.0,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Seattle, Washington",Latin America.,Medium,$11.95/16 ounces,50/61,7.0,7.0,,6.625,Latin America.,2012,February,Moderately Popular
cafe-domingo,Cafe Domingo,Peet's Coffee & Tea,86.0,2012-02-01,8.0,7.0,7.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Berkeley, California",Latin America.,Medium-Dark,$11.99/12 ounces,45/52,7.0,7.0,,6.90625,Latin America.,2012,February,Moderately Popular
willow-blend,Willow Blend,Starbucks Coffee,86.0,2012-02-01,8.0,7.0,7.0,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Seattle, Washington",Latin America; East Africa.,Medium,$11.95/16 ounces,53/64,7.0,7.0,,6.90625,Latin America; East Africa.,2012,February,Moderately Popular
house-blend-17,House Blend,Stumptown Coffee Roasters,88.0,2012-02-01,8.0,7.0,7.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Portland, Oregon",Latin America; East Africa.,Medium,$14.25/12 ounces,52/63,7.0,7.0,,7.46875,Latin America; East Africa.,2012,February,Moderately Popular
holler-mountain-organic,Holler Mountain Organic,Stumptown Coffee Roasters,89.0,2012-02-01,8.0,7.0,8.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Portland, Oregon",Latin America; Indonesia.,Medium,$15.00/12 ounces,53/62,7.0,7.0,,7.75,Latin America; Indonesia.,2012,February,Moderately Popular
cafe-solano,Cafe Solano,Peet's Coffee & Tea,89.0,2012-02-01,8.0,7.0,8.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Berkeley, California",Africa; the Americas; Indonesia,Medium-Dark,$11.99/12 ounces,44/57,7.0,7.0,,7.75,Africa; the Americas; Indonesia,2012,February,Moderately Popular
farm-house-organic,Farm House Organic,Counter Culture Coffee,91.0,2012-02-01,8.0,8.0,8.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Durham, North Carolina",Peru; Ecuador,Medium,$11.45/12 ounces,54/64,8.0,8.0,,8.3125,Peru; Ecuador,2012,February,Highly Popular
kenya-gethumbwini-2,Kenya Gethumbwini,Kuma Coffee,93.0,2012-01-01,9.0,9.0,8.0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Seattle, Washington","Thika Region, South-central Kenya.",Medium-Light,$14.00/8 ounces,57/75,9.0,9.0,,8.875,South-central Kenya.,2012,January,Highly Popular
ethiopia-tuktant-natural-process,Ethiopia Tuktant Natural Process,Barrington Coffee Roasting Co.,92.0,2012-01-01,8.0,8.0,9.0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lee, Massachusetts","Nekempte Region, Ethiopia.",Medium-Light,$23.95/16 ounces,55/73,8.0,8.0,,8.59375,Ethiopia.,2012,January,Highly Popular
bali-kintamani-organic-natural-process,Bali Kintamani Organic Natural Process,Bard Coffee,90.0,2012-01-01,10.0,7.0,8.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Portland, Maine","Kintamani, Bali, Indonesia",Light,$15.10/12 ounces,66/92,7.0,7.0,,8.03125,Indonesia,2012,January,Highly Popular
burundi-kayanza,Burundi Kayanza,Bard Coffee,90.0,2012-01-01,8.0,8.0,8.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Portland, Maine","Kayanza Province, Burundi.",Medium-Light,$13.90/12 ounces,58/80,8.0,8.0,,8.03125,Burundi.,2012,January,Highly Popular
colombian-fair-trade-select-2,Colombian Fair Trade Select,Green Mountain Coffee,90.0,2012-01-01,9.0,7.0,8.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"Waterbury, Vermont",Colombia,Medium-Dark,$9.49/12 ounces,45/56,7.0,7.0,,8.03125,Colombia,2012,January,Highly Popular
nantucket-blend-k-cups,Nantucket Blend (K-Cup),Green Mountain Coffee,87.0,2012-01-01,7.0,7.0,7.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Waterbury, Vermont",East Africa; Indonesia; the Americas.,Medium,$16.49/24 K-Cups,0/52,7.0,7.0,,7.1875,East Africa; Indonesia; the Americas.,2012,January,Moderately Popular
gourmet-blend-regular,Gourmet Blend Regular,Hevla Coffee,77.0,2012-01-01,5.0,5.0,7.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Endicott, New York",Not disclosed.,Medium-Dark,$12.99/12 ounces,37/50,5.0,5.0,,4.375,Not disclosed.,2012,January,Less Popular
house-blend-16,House Blend,Puroast,77.0,2012-01-01,5.0,4.0,7.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Woodland, California",Not disclosed.,Medium,$10.99/12 ounces,44/65,4.0,4.0,,4.375,Not disclosed.,2012,January,Less Popular
espresso-blend-11,Espresso Blend,Hevla Coffee,79.0,2012-01-01,6.0,6.0,8.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Endicott, New York",Not disclosed.,Very Dark,$13.99/12 ounces,21/28,6.0,6.0,,4.9375,Not disclosed.,2012,January,Less Popular
100-colombia,100% Colombia,HealthWise Gourmet Low Acid Coffee,79.0,2012-01-01,6.0,5.0,7.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Deer Park, Illinois",Colombia,Dark,$13.50/12 ounces,0/36,5.0,5.0,,4.9375,Colombia,2012,January,Less Popular
guatemala-dark-roast,Guatemala Dark Roast,Puroast,84.0,2012-01-01,7.0,7.0,8.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Woodland, California",Guatemala.,Very Dark,$10.99/12 ounces,20/30,7.0,7.0,,6.34375,Guatemala.,2012,January,Moderately Popular
french-roast-13,French Roast,Tully's Coffee,85.0,2012-01-01,6.0,7.0,8.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Seattle, Washington",Not disclosed.,Very Dark,$9.49/12 ounces,25/28,7.0,7.0,,6.625,Not disclosed.,2012,January,Moderately Popular
espresso-roast-3,Espresso Roast,Simpatico Nice Coffee,87.0,2012-01-01,8.0,8.0,7.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Holland, Michigan","Oaxaca State, Mexico",Very Dark,$10.75/16 ounces,33/33,8.0,8.0,,7.1875,Mexico,2012,January,Moderately Popular
sumatra-blue-batak-8,Sumatra Blue Batak,Peet's Coffee & Tea,88.0,2012-01-01,9.0,7.0,7.0,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Berkeley, California","Northern Sumatra, Indonesia",Dark,$16.95/16 ounces,33/40,7.0,7.0,,7.46875,Indonesia,2012,January,Moderately Popular
brazil-cafe-zinho-esperanza-honey,Brazil Cafe Zinho Esperanza Honey,Water Avenue Coffee Company,91.0,2012-01-01,8.0,8.0,8.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Portland, Oregon","Cerrado growing region, Minas Gerais State, Brazil.",Medium,$15.00/12 ounces,52/61,8.0,8.0,,8.3125,Brazil.,2012,January,Highly Popular
guatemala-el-injerto-pacamara,Guatemala El Injerto Pacamara,Willoughby's Coffee & Tea,95.0,2012-01-01,9.0,8.0,9.0,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Branford, Connecticut","Huehuetenango growing region, Guatemala.",Medium,$34.99/16 ounces,54/64,8.0,8.0,,9.4375,Guatemala.,2012,January,Highly Popular
rustys-hawaiian-red-caturra-natural,Rusty’s Hawaiian Red Caturra Natural,Willoughby's Coffee & Tea,94.0,2012-01-01,9.0,9.0,8.0,9.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Branford, Connecticut","Ka'u growing district, southwestern corner of the ""Big Island"" of Hawaii.",Medium,$44.99/16 ounces,55/64,9.0,9.0,,9.15625,"southwestern corner of the ""Big Island"" of Hawaii.",2012,January,Highly Popular
peaberry-medium-roast-2,Peaberry Medium Roast,Hula Daddy,93.0,2012-01-01,8.0,9.0,8.0,9.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Holualoa, Hawaii","Holualoa, North Kona growing district, Hawaii.",Medium,$44.95/16 ounces,49/64,9.0,9.0,,8.875,Hawaii.,2012,January,Highly Popular
dts8-espresso-classic,DTS8 Espresso Classic,DTS8 Coffee,92.0,2011-12-01,9.0,9.0,8.0,9.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Shanghai, China",Not disclosed.,Dark,Not Available,38/42,,7.0,9.0,8.59375,Not disclosed.,2011,December,Highly Popular
haiti,Haiti,Café Xaragua Single Origin Coffee,88.0,2011-12-01,8.0,8.0,7.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alberta, Canada","Thiotte, Haiti.",Medium-Dark,CAD $19.95/12 ounces,38/46,8.0,8.0,,7.46875,Haiti.,2011,December,Moderately Popular
guatemala-el-diamante,Guatemala El Diamante,Temple Coffee and Tea,94.0,2011-12-01,9.0,8.0,10.0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sacramento, California","San Pedro Necta, Huehuetenango growing region, Guatemala.",Medium-Light,$15.50/12 ounces,53/70,8.0,8.0,,9.15625,Guatemala.,2011,December,Highly Popular
kenya-karinga-2,Kenya Karinga,Kickapoo Coffee,92.0,2011-12-01,9.0,9.0,7.0,9.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Viroqua, Wisconsin",South-central Kenya.,Medium,$16.95/12 ounces,54/67,9.0,9.0,,8.59375,South-central Kenya.,2011,December,Highly Popular
honey-pot-espresso,Honey Pot Espresso,Kuma Coffee,94.0,2011-12-01,9.0,9.0,9.0,9.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Seattle, Washington","Alto Quiel, Boquete, Panama.",Medium-Light,$16.00/12 ounces,55/74,,9.0,9.0,9.15625,Panama.,2011,December,Highly Popular
ethiopia-tchembe,Ethiopia Tchembe,Temple Coffee and Tea,92.0,2011-12-01,9.0,8.0,8.0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sacramento, California",Southern Ethiopia,Medium-Light,$22.00/12 ounces,52/70,8.0,8.0,,8.59375,Southern Ethiopia,2011,December,Highly Popular
tierras-altas-premium,Tierras Altas Premium,Café Flor de Apia,90.0,2011-12-01,9.0,7.0,8.0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Apia, Colombia","Risaralda Department, Colombia.",Medium-Dark,,45/51,7.0,7.0,,8.03125,Colombia.,2011,December,Highly Popular
dominican-republic-green-triangle,Dominican Republic Green Triangle,Equator Coffees & Teas,92.0,2011-12-01,8.0,8.0,8.0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"San Rafael, California","Lagulito, Dominican Republic",Medium-Light,$15.95/16 ounces,57/74,8.0,8.0,,8.59375,Dominican Republic,2011,December,Highly Popular
kenya-rianjue-aa,Kenya Rianjue AA,Temple Coffee and Tea,92.0,2011-12-01,9.0,8.0,8.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sacramento, California","Kirinyaga East District, south-central Kenya.",Medium,$22.00/12 ounces,50/57,8.0,8.0,,8.59375,south-central Kenya.,2011,December,Highly Popular
peru-la-prosperidad-special-reserve-fair-trade,Peru La Prosperidad Special Reserve Fair Trade,Green Mountain Coffee,88.0,2011-12-01,8.0,7.0,8.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,"Waterbury, Vermont","Cajamarca growing region, Peru.",Medium,$19.49/12 ounces,46/61,7.0,7.0,,7.46875,Peru.,2011,December,Moderately Popular
our-blend-fair-trade-certified,Our Blend Fair Trade Certified,Green Mountain Coffee,90.0,2011-12-01,8.0,8.0,8.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,"Waterbury, Vermont",Not disclosed.,Medium,$9.49/12 ounces,50/65,8.0,8.0,,8.03125,Not disclosed.,2011,December,Highly Popular
mocha-java-10,Mocha Java,Green Mountain Coffee,95.0,2011-12-01,9.0,9.0,9.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Waterbury, Vermont","East Africa and Java, Indonesia.",Medium,$9.49/12 ounces,47/62,9.0,9.0,,9.4375,Indonesia.,2011,December,Highly Popular
kau-coffee-natural-dried-red-caturra,Ka’u Coffee Natural Dried Red Caturra,Rusty's Hawaiian Coffee,90.0,2011-12-01,8.0,8.0,8.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pahala, Hawaii","Ka'u growing district, southwestern corner of the ""Big Island"" of Hawaii.",Medium,$24.00/8 ounces,46/67,8.0,8.0,,8.03125,"southwestern corner of the ""Big Island"" of Hawaii.",2011,December,Highly Popular
honduras-finca-el-gringacho-yellow-catuai,Honduras Finca El Gringacho Yellow Catuai,OQ Coffee Co.,90.0,2011-12-01,8.0,8.0,7.0,9.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"New Brunswick, New Jersey","Santa Barbara, Honduras.",Medium-Light,$9.99/8 ounces,51/80,8.0,8.0,,8.03125,Honduras.,2011,December,Highly Popular
guatemala-el-injerto-maragogype,Guatemala El Injerto Maragogype,Bird Rock Coffee Roasters,90.0,2011-12-01,8.0,7.0,8.0,9.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"La Jolla, California","Huehuetenango growing region, Guatemala.",Light,$17.00/8 ounces,66/77,7.0,7.0,,8.03125,Guatemala.,2011,December,Highly Popular
nicaragua-yellow-catuai-viennese-roast,Nicaragua Yellow Catuai Viennese Roast,Las Chicas Del Café,90.0,2011-12-01,9.0,8.0,8.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"London, Ontario, Canada","Madrid Department, Nicaragua",Medium,CAD $15.00/16 ounces,46/56,8.0,8.0,,8.03125,Nicaragua,2011,December,Highly Popular
honduras-las-penitas-ii,Honduras Las Penitas II,Gimme! Coffee,91.0,2011-12-01,9.0,8.0,8.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ithaca, New York","Santa Barbara, Honduras.",Medium-Light,$20.00/12 ounces,60/77,8.0,8.0,,8.3125,Honduras.,2011,December,Highly Popular
organic-ethiopia-yirgacheffe-biloya,Organic Ethiopia Yirgacheffe Biloya,Badbeard's Microroastery,91.0,2011-12-01,8.0,8.0,8.0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Portland, Oregon","Gedeo Zone, southern Ethiopia.",Medium-Light,$16.95/16 ounces,52/70,8.0,8.0,,8.3125,southern Ethiopia.,2011,December,Highly Popular
panama-finca-la-valentiina-geisha,Panama Finca La Valentiina Geisha,PT's Coffee Roasting Co.,91.0,2011-12-01,10.0,8.0,8.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Topeka, Kansas","Horqueta, Volcan growing region, western Panama.",Medium-Light,$59.95/8 ounces,55/78,8.0,8.0,,8.3125,western Panama.,2011,December,Highly Popular
ethiopia-gedeo-microlot,Ethiopia Gedeo Microlot,Lone Pine Coffee Roasters,92.0,2011-12-01,9.0,7.0,9.0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bend, Oregon","Gedeo Zone, southern Ethiopia.",Medium-Light,$16.50/12 ounces,58/80,7.0,7.0,,8.59375,southern Ethiopia.,2011,December,Highly Popular
ethiopia-gedeo-natural-process,Ethiopia Gedeo Natural Process,Coffea Roasterie,93.0,2011-12-01,9.0,8.0,9.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sioux Falls, South Dakota","Gedeo Zone, southern Ethiopia.",Medium,$18.00/12 ounces,50/70,8.0,8.0,,8.875,southern Ethiopia.,2011,December,Highly Popular
el-salvado-finca-ayatepeque-natural-processed-pacamara,El Salvado Finca Ayatepeque Natural-Processed Pacamara,Topeca Coffee Roasters,93.0,2011-12-01,8.0,9.0,9.0,9.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Tulsa, Oklahoma","Santa Ana Department, El Salvador.",Light,$14.99/12 ounces,64/84,9.0,9.0,,8.875,El Salvador.,2011,December,Highly Popular
nicaragua-bourbon-city-roast,Nicaragua Bourbon City Roast,Las Chicas Del Café,93.0,2011-12-01,8.0,8.0,9.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"London, Ontario, Canada","Madrid Department, Nicaragua",Medium,$15.00/16 ounces,52/66,8.0,8.0,,8.875,Nicaragua,2011,December,Highly Popular
guatemala-hanupu,Guatemala Hanupu,Temple Coffee and Tea,93.0,2011-12-01,9.0,8.0,8.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sacramento, California","Antigua growing region, Guatemala.",Medium,$14.50/12 ounces,52/67,8.0,8.0,,8.875,Guatemala.,2011,December,Highly Popular
panama-geisha-aroma-roast,Panama Geisha Aroma Roast,Simon Hsieh's Aroma Roast Coffees,95.0,2011-12-01,10.0,8.0,9.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Taoyuan City, Taiwan","Chiriqui Province, Panama.",Medium,NT $2600/8 ounces,49/71,8.0,8.0,,9.4375,Panama.,2011,December,Highly Popular
guatemala-pandora-pacamara-medium-light-roast,Guatemala Pandora Pacamara Medium-Light Roast,Cafe de Impression,96.0,2011-12-01,10.0,9.0,8.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kaohsiung City, Taiwan","Huehuetenango growing region, northwestern Guatemala.",Medium,$25.00/8 ounces,52/63,9.0,9.0,,9.71875,northwestern Guatemala.,2011,December,Highly Popular
starlight-blend,Starlight Blend,Caribou Coffee,96.0,2011-11-01,8.0,10.0,9.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Minneapolis, Minnesota",Not disclosed.,Medium,$14.99/16 ounces,54/67,10.0,10.0,,9.71875,Not disclosed.,2011,November,Highly Popular
garden-espresso-blend,Garden Espresso Blend,Cafe de Impression,90.0,2011-11-01,8.0,7.0,8.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Kaohsiung City, Taiwan",Colombia; El Salvador; Panama.,Medium,$16.00/8 ounces,47/55,,8.0,7.0,8.03125,Colombia; El Salvador; Panama.,2011,November,Highly Popular
medium-roast-yellow-bourbon-pulped-natural,Medium Roast Yellow Bourbon Pulped Natural,Carvalho Coffee,91.0,2011-11-01,9.0,8.0,7.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oakville, Ontario, Canada","Mogiana growing region, Sao Paulo State, south-central Brazil.",Medium-Dark,CAD $10.00/250 grams (8.8 oz.),43/54,8.0,8.0,,8.3125,south-central Brazil.,2011,November,Highly Popular
colombia-tolimas,Colombia Tolimas,Turnstile Coffee Roasters,95.0,2011-11-01,9.0,9.0,9.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Belmar, New Jersey","Tolima Department, central Colombia",Medium,$15.00/12 ounces,50/56,9.0,9.0,,9.4375,central Colombia,2011,November,Highly Popular
kenya-nyeri-ab-gichatha-ini-signature-series,Kenya Nyeri AB Gichatha-ini Signature Series,Wood-Fire Roasted Coffee,97.0,2011-11-01,9.0,10.0,9.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reno, Nevada","Nyeri, Kenya.",Medium,$22.00/16 ounces,45/60,10.0,10.0,,10.0,Kenya.,2011,November,Highly Popular
kenya-aa-nyeri-ndiaini-espresso,Kenya AA Nyeri Ndiaini Espresso,JBC Coffee Roasters,92.0,2011-11-01,9.0,8.0,8.0,9.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"Madison, Wisconsin","Nyeri County, Kenya.",Medium-Dark,$13.95/12 ounces,45/52,,8.0,8.0,8.59375,Kenya.,2011,November,Highly Popular
ethiopia-harrar-3,Ethiopia Harrar,Conscious Cup Coffee Roasters,94.0,2011-11-01,9.0,9.0,8.0,9.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"Crystal Lake, Illinois","Harrar region of eastern Ethiopia; east Java, Indonesia.",Medium,$15.40/12 ounces,48/70,9.0,9.0,,9.15625,Indonesia.,2011,November,Highly Popular
ethiopia-yirgacheffe-koke-coop-fto,Ethiopia Yirgacheffe Koke Coop FTO,JBC Coffee Roasters,92.0,2011-11-01,8.0,8.0,8.0,9.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,"Madison, Wisconsin","Yirgacheffe growing region, southern Ethiopia.",Medium,$13.95/12 ounces,45/60,,9.0,8.0,8.59375,southern Ethiopia.,2011,November,Highly Popular
guatemala-quiche-chajulense-fto-espresso,Guatemala Quiche Chajulense FTO Espresso,JBC Coffee Roasters,91.0,2011-11-01,8.0,8.0,9.0,8.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,"Madison, Wisconsin","Quiche Department, Guatemala.",Medium,$12.95/12 ounces,47/60,,8.0,8.0,8.3125,Guatemala.,2011,November,Highly Popular
special-roast-2,Special Roast,Folgers,71.0,2011-11-01,6.0,4.0,6.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Orrville, Ohio",Not disclosed.,Medium-Dark,$7.49/11 ounces,0/44,4.0,4.0,,2.6875,Not disclosed.,2011,November,Less Popular
premium-drip-coffee-2,Premium Drip Coffee,Lavazza,73.0,2011-11-01,5.0,5.0,6.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Turin, Italy",Not disclosed.,Light,$7.29/10 ounces,0/91,5.0,5.0,,3.25,Not disclosed.,2011,November,Less Popular
organic-premium,Organic Premium,Yuban,74.0,2011-11-01,6.0,4.0,6.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Northfield, Illinois",Not disclosed.,Medium-Dark,$7.49/11 ounces,0/44,4.0,4.0,,3.53125,Not disclosed.,2011,November,Less Popular
100-colombian-4,100% Colombian,Folgers,75.0,2011-11-01,6.0,4.0,6.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Orrville, Ohio",Colombia.,Dark,$7.19/10.3 ounces,0/36,4.0,4.0,,3.8125,Colombia.,2011,November,Less Popular
house-blend-15,House Blend,Maxwell House,78.0,2011-11-01,6.0,5.0,7.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tarrytown, New York",Not disclosed.,Medium-Dark,$6.29/11 ounces,0/47,5.0,5.0,,4.65625,Not disclosed.,2011,November,Less Popular
medium-roast-ground,Medium Roast Ground,Illy Caffè,85.0,2011-11-01,6.0,7.0,7.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Trieste, Italy",Not disclosed.,Medium-Light,$15.99/8.8 ounces,0/61,7.0,7.0,,6.625,Not disclosed.,2011,November,Moderately Popular
original-blend-6,Original Blend,Dunkin' Donuts,86.0,2011-11-01,8.0,6.0,8.0,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Canton, Massachusetts",Not disclosed.,Medium-Light,$7.99/12 ounces,0/63,6.0,6.0,,6.90625,Not disclosed.,2011,November,Moderately Popular
twisted-2,Twisted,JBC Coffee Roasters,93.0,2011-11-01,8.0,8.0,9.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Madison, Wisconsin",Not disclosed.,Medium,$12.95/12 ounces,47/59,,9.0,8.0,8.875,Not disclosed.,2011,November,Highly Popular
guatemala-alotenango-la-candelaria-espresso,Guatemala Alotenango La Candelaria Espresso,JBC Coffee Roasters,90.0,2011-11-01,8.0,8.0,8.0,8.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"Madison, Wisconsin","Alotenango, Guatemala.",Medium,$12.95/12 ounces,46/56,,8.0,8.0,8.03125,Guatemala.,2011,November,Highly Popular
100-arabica-100-italiano,100% Arabica 100% Italiano,Caffe Bomrad,89.0,2011-11-01,8.0,8.0,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Torino, Italy",Not disclosed.,Medium,$54.00/1 Kilogram,48/65,,7.0,8.0,7.75,Not disclosed.,2011,November,Moderately Popular
panama-elida-estate-3,Panama Elida Estate,Kuma Coffee,95.0,2011-11-01,9.0,9.0,9.0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Seattle, Washington","Alto Quiel, Boquete, Panama.",Medium-Light,$14.00/12 ounces,54/80,9.0,9.0,,9.4375,Panama.,2011,November,Highly Popular
el-salvador-nombre-de-dios,El Salvador Nombre de Dios,Kuma Coffee,94.0,2011-11-01,8.0,9.0,9.0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Seattle, Washington","Chalatenango, El Salvador",Medium-Light,$14.00/12 ounces,53/73,9.0,9.0,,9.15625,El Salvador,2011,November,Highly Popular
